11,animal,Crocodile,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59433fe3630557edbab5e1_kids_english_animals_crocodile.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Crocodile_word.mp3,"t:Crocodile,s:l,k:11",,"11:{text:'Crocodile',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59433fe3630557edbab5e1_kids_english_animals_crocodile.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Crocodile_word.mp3'},"
12,animal,Deer,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59434b604149baa85d440f_kids_english_animals_deer.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Deer_word.mp3,"t:Deer,s:l,k:12",,"12:{text:'Deer',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59434b604149baa85d440f_kids_english_animals_deer.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Deer_word.mp3'},"
13,animal,Dog,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594353d3a720270ac2e9cd_kids_english_animals_dog.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dog_word.mp3,"t:Dog,s:l,k:13",,"13:{text:'Dog',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594353d3a720270ac2e9cd_kids_english_animals_dog.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dog_word.mp3'},"
14,animal,Dolphin,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59435d3b4d596e859b6ad4_kids_english_animals_dolphin.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dolphin_word.mp3,"t:Dolphin,s:l,k:14",,"14:{text:'Dolphin',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59435d3b4d596e859b6ad4_kids_english_animals_dolphin.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Dolphin_word.mp3'},"
15,animal,Donkey,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594369462ea4b2fcda682f_kids_english_animals_donkey.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Donkey_word.mp3,"t:Donkey,s:l,k:15",,"15:{text:'Donkey',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594369462ea4b2fcda682f_kids_english_animals_donkey.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Donkey_word.mp3'},"
16,animal,Duck,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59437165aa2e10033a7440_kids_english_animals_duck.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Duck_word.mp3,"t:Duck,s:l,k:16",,"16:{text:'Duck',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59437165aa2e10033a7440_kids_english_animals_duck.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Duck_word.mp3'},"
17,animal,Elephant,https://assets.website-files.com/5e4e48af45b75d848013007e/5e59439d3b4d5969bb9b6ff8_kids_english_animals_elephant.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Elephant_word.mp3,"t:Elephant,s:l,k:17",,"17:{text:'Elephant',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e59439d3b4d5969bb9b6ff8_kids_english_animals_elephant.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Elephant_word.mp3'},"
18,animal,Fish,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5943b33b4d596bb59b7adb_kids_english_animals_fish.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Fish_word.mp3,"t:Fish,s:l,k:18",,"18:{text:'Fish',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5943b33b4d596bb59b7adb_kids_english_animals_fish.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Fish_word.mp3'},"
19,animal,Frog,https://assets.website-files.com/5e4e48af45b75d848013007e/5e594415c94279cf20f27df0_kids_english_animals_frog.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Frog_word.mp3,"t:Frog,s:l,k:19",,"19:{text:'Frog',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e594415c94279cf20f27df0_kids_english_animals_frog.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Frog_word.mp3'},"
20,animal,Giraffe,https://assets.website-files.com/5e4e48af45b75d848013007e/5e5944e776f70e07c05aedce_kids_english_animals_giraffe.png,https://sound-wall.s3-eu-west-1.amazonaws.com/en_Giraffe_word.mp3,"t:Giraffe,s:l,k:20",,"20:{text:'Giraffe',class:'animal',pic:'https://assets.website-files.com/5e4e48af45b75d848013007e/5e5944e776f70e07c05aedce_kids_english_animals_giraffe.png',sound:'https://sound-wall.s3-eu-west-1.amazonaws.com/en_Giraffe_word.mp3'},"
